source_cbsa_code,source_metro,source_cluster,neighbor_rank,neighbor_cbsa_code,neighbor_metro,neighbor_cluster,distance,neighbor_annual_rent,neighbor_rpp_all_items,neighbor_rpp_housing,neighbor_median_household_income,neighbor_real_household_income,neighbor_mean_real_occ_wage,neighbor_mean_real_income_after_rent,neighbor_mean_rent_burden,neighbor_share_high_lq
47580,"Warner Robins, GA",4,9,31340,"Lynchburg, VA",4,7.592423750876553,11892.0,89.363,63.912,68996.0,77208.6881595291,66726.68393557685,53419.16292576295,0.23931646222428965,0.3181818181818182
47580,"Warner Robins, GA",4,10,48620,"Wichita, KS",4,7.615027519194087,11844.0,88.946,66.245,70655.0,79435.83747442267,66396.8130349132,53080.868529258085,0.24047063980016656,0.27467811158798283
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,1,14460,"Boston-Cambridge-Newton, MA-NH",1,6.283403739456007,24276.0,108.266,148.424,115863.0,107016.97670552156,71208.52884058042,48785.97697757634,0.3742820096621183,0.2928679817905918
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,2,41860,"San Francisco-Oakland-Fremont, CA",1,6.457155663122579,29688.0,115.613,194.718,136027.0,117657.18388070544,76993.886737696,51315.113589347624,0.4025294251359215,0.30307467057101023
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,3,42660,"Seattle-Tacoma-Bellevue, WA",1,7.44164102176392,24000.0,111.133,151.314,115177.0,103638.88314002143,73204.44272478322,51608.69708667393,0.346298961572771,0.2728613569321534
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,4,19740,"Denver-Aurora-Centennial, CO",1,7.6077858693966744,22488.0,105.782,146.919,105762.0,99981.09319165832,68715.38016701883,47456.564867629524,0.36132324131584176,0.2827140549273021
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,5,35620,"New York-Newark-Jersey City, NY-NJ",1,8.135330557057223,21960.0,112.563,148.616,99155.0,88088.44824675958,71151.35559500579,51642.2806769599,0.3293776483100348,0.27088948787061995
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,6,12580,"Baltimore-Columbia-Towson, MD",1,8.275777757054023,19332.0,104.487,118.194,99470.0,95198.4457396614,67308.79132704846,48806.96813373255,0.32844073814588853,0.30670926517571884
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,7,40900,"Sacramento-Roseville-Folsom, CA",1,8.342633870318798,21828.0,106.67,130.23,97188.0,91110.90278428799,72284.30998105383,51821.19945325783,0.34014191851906084,0.25232198142414863
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,8,41740,"San Diego-Chula Vista-Carlsbad, CA",1,8.610911194604025,26952.0,111.887,179.267,106268.0,94977.96884356538,67620.26615703518,43531.676776678214,0.42713824840312903,0.2852760736196319
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,9,12420,"Austin-Round Rock-San Marcos, TX",1,8.934088777657484,20712.0,98.066,120.361,100431.0,102411.64113964065,67353.5803706135,46233.110482986805,0.37534564831619,0.24790619765494137
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,10,31080,"Los Angeles-Long Beach-Anaheim, CA",1,9.055471552435442,24756.0,113.566,170.433,95958.0,84495.35952661888,66908.41766500729,45109.63986179153,0.3914032318341939,0.26788218793828894
47930,"Waterbury-Shelton, CT",5,1,35980,"Norwich-New London-Willimantic, CT",5,3.908798581041429,16380.0,100.445,93.662,86586.0,86202.3993230126,70612.52787414845,54305.0959462277,0.27632534853659135,0.3179190751445087
47930,"Waterbury-Shelton, CT",5,2,39300,"Providence-Warwick, RI-MA",4,4.085790822247069,15684.0,101.773,103.851,87040.0,85523.66541224097,68567.68550832792,53156.918408999016,0.26550380543656876,0.30124777183600715
47930,"Waterbury-Shelton, CT",5,3,35300,"New Haven, CT",1,4.165592688689144,18300.0,104.559,124.293,88197.0,84351.41881617077,69752.43215382156,52250.351988556016,0.2981927492560833,0.28832951945080093
47930,"Waterbury-Shelton, CT",5,4,38860,"Portland-South Portland, ME",1,4.298864011260987,17820.0,101.858,105.164,92175.0,90493.62838461387,65501.915349666735,48006.971408101024,0.3058479428735404,0.3081761006289308
47930,"Waterbury-Shelton, CT",5,5,49340,"Worcester, MA",5,4.472466005912298,17112.0,102.523,113.001,95939.0,93578.02639407742,71034.52136418616,54343.63249047002,0.27836628366176264,0.35084033613445376
47930,"Waterbury-Shelton, CT",5,6,40380,"Rochester, NY",4,4.774228371674629,13716.0,97.035,87.481,76284.0,78614.93275622198,68855.4798247465,54720.37393511904,0.23952373161743856,0.31393298059964725
47930,"Waterbury-Shelton, CT",5,7,25540,"Hartford-West Hartford-East Hartford, CT",1,4.940436032432901,16992.0,102.746,110.234,95118.0,92575.86670040683,71257.96861612689,54720.09852872691,0.27788520830891394,0.2864864864864865
47930,"Waterbury-Shelton, CT",5,8,44060,"Spokane-Spokane Valley, WA",5,5.019877380522036,15168.0,100.346,97.059,77488.0,77220.81597672055,68263.22469141947,53147.52501230919,0.2529602704334384,0.30165289256198347
47930,"Waterbury-Shelton, CT",5,9,21660,"Eugene-Springfield, OR",5,5.086063598290087,16260.0,101.568,98.35,71544.0,70439.50850661626,64475.11932439578,48466.14011834663,0.2889320409761229,0.3464203233256351
47930,"Waterbury-Shelton, CT",5,10,30460,"Lexington-Fayette, KY",4,5.203082766393577,13656.0,92.889,77.093,71966.0,77475.26617791127,65679.17980959354,50977.761988322985,0.2637648845559352,0.2595078299776286
47940,"Waterloo-Cedar Falls, IA",4,1,43580,"Sioux City, IA-NE-SD",4,3.7257938385942713,12024.0,86.454,57.849,75192.0,86973.41939065862,68073.12295123762,54165.14876843521,0.24084804678289062,0.2916666666666667
47940,"Waterloo-Cedar Falls, IA",4,2,19340,"Davenport-Moline-Rock Island, IA-IL",4,3.878082599019666,11292.0,89.079,68.346,72738.0,81655.60906610986,68382.6994289967,55706.31105463237,0.21823192377203676,0.26218097447795824
47940,"Waterloo-Cedar Falls, IA",4,3,16300,"Cedar Rapids, IA",4,4.054451649614315,11136.0,88.963,71.447,78080.0,87766.82441014805,67989.84945273602,55472.285971288664,0.21432513824084137,0.3076923076923077
47940,"Waterloo-Cedar Falls, IA",4,4,29100,"La Crosse-Onalaska, WI-MN",4,4.127318920403705,12324.0,91.769,69.386,73340.0,79918.05511665158,67956.63342042305,54527.26184614416,0.23195177286284113,0.3104575163398693
47940,"Waterloo-Cedar Falls, IA",4,5,24220,"Grand Forks, ND-MN",4,4.20802919512791,11604.0,86.663,59.664,69836.0,80583.40929808568,73071.52429956778,59681.72703891446,0.21408348900295954,0.34156378600823045
47940,"Waterloo-Cedar Falls, IA",4,6,27900,"Joplin, MO-KS",2,4.285824672723593,11136.0,85.718,53.976,61901.0,72214.70402949204,65535.97466175526,52544.537624026896,0.23239779092365825,0.31690140845070425
47940,"Waterloo-Cedar Falls, IA",4,7,20220,"Dubuque, IA",4,4.307200305390488,11508.0,87.328,64.046,77630.0,88894.74166361304,68162.83658790293,54984.93259376588,0.22657559632048996,0.34
47940,"Waterloo-Cedar Falls, IA",4,8,22020,"Fargo, ND-MN",4,4.349577058186567,11604.0,90.871,81.142,76756.0,84466.99166950952,70028.45303293191,57258.702507461734,0.2124077502340074,0.3530864197530864
47940,"Waterloo-Cedar Falls, IA",4,9,41060,"St. Cloud, MN",4,4.375666194217527,12504.0,87.632,65.057,76497.0,87293.45444586451,74021.877683782,59753.11741356108,0.2236348658352055,0.3261538461538461
47940,"Waterloo-Cedar Falls, IA",4,10,41140,"St. Joseph, MO-KS",2,4.465973535197552,10740.0,86.382,55.359,65005.0,75252.94621564678,66964.4952308007,54531.34943653802,0.22018524048956223,0.33183856502242154
48060,"Watertown-Fort Drum, NY",2,1,24020,"Glens Falls, NY",2,5.030233042609325,12924.0,94.866,76.231,75836.0,79940.12607256552,65441.69467700668,51818.26794877949,0.24111018809398313,0.4357976653696498
48060,"Watertown-Fort Drum, NY",2,2,21300,"Elmira, NY",2,5.0457004328562025,12708.0,94.398,76.357,63716.0,67497.19273713426,65592.10108153496,52129.951459720935,0.2460515704401425,0.4105263157894737
48060,"Watertown-Fort Drum, NY",2,3,39380,"Pueblo, CO",2,5.3469415494722865,13332.0,91.762,71.285,64010.0,69756.54410322355,65412.420195636885,50883.53024118951,0.2554319191910117,0.39763779527559057
48060,"Watertown-Fort Drum, NY",2,4,31020,"Longview-Kelso, WA",5,5.775756837988645,14472.0,97.545,82.536,76531.0,78457.12235378542,71716.04350212347,56879.81406955389,0.24305237252199086,0.4029126213592233
48060,"Watertown-Fort Drum, NY",2,5,36980,"Owensboro, KY",2,5.952300218990437,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
48060,"Watertown-Fort Drum, NY",2,6,45900,"Traverse City, MI",2,6.117865745033757,14700.0,93.372,78.146,80889.0,86630.8957717517,63845.01731270337,48101.539610608525,0.28270572947977574,0.3971119133574007
48060,"Watertown-Fort Drum, NY",2,7,44420,"Staunton-Stuarts Draft, VA",2,6.145654315530357,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
48060,"Watertown-Fort Drum, NY",2,8,45460,"Terre Haute, IN",2,6.182737091795699,10704.0,87.797,51.923,56594.0,64460.0612777202,64655.30505805231,52463.544519537325,0.22269635004934,0.3898916967509025
48060,"Watertown-Fort Drum, NY",2,9,33500,"Minot, ND",2,6.2296831292674435,12468.0,87.028,63.234,78200.0,89856.13825435491,69805.0450895377,55478.62140980245,0.23432690166054504,0.42483660130718953
48060,"Watertown-Fort Drum, NY",2,10,13740,"Billings, MT",4,6.258388149533068,13404.0,93.526,77.364,77194.0,82537.476209824,65507.996490445395,51176.152938919615,0.2575829546765246,0.4252199413489736
48140,"Wausau, WI",4,1,11540,"Appleton, WI",4,3.1001571846802554,12720.0,92.419,70.785,85825.0,92865.10349603437,66810.4702638197,53047.066634695824,0.24012503997365162,0.33429394812680113
48140,"Wausau, WI",4,2,39540,"Racine-Mount Pleasant, WI",4,3.1169030910325883,12960.0,95.961,92.029,78096.0,81383.06186888424,64313.61930148584,50808.132697553,0.24865044638818126,0.31417624521072796
48140,"Wausau, WI",4,3,43100,"Sheboygan, WI",4,3.3854779760036178,11208.0,94.014,80.54,73094.0,77747.99497947114,66689.9316489305,54768.30295533169,0.21077361858534874,0.29535864978902954
48140,"Wausau, WI",4,4,27500,"Janesville-Beloit, WI",4,3.427087589272322,12444.0,93.703,79.552,75673.0,80758.35352123197,66473.54932463648,53193.29148870807,0.24034669263041522,0.32567049808429116
48140,"Wausau, WI",4,5,24580,"Green Bay, WI",4,3.573365976935155,12120.0,93.086,74.696,79267.0,85154.5882302387,65835.59204587441,52815.37418282305,0.22732122905949836,0.3058252427184466
48140,"Wausau, WI",4,6,22540,"Fond du Lac, WI",4,3.661361186329406,11520.0,91.643,67.317,74275.0,81048.19789836647,66735.04795783637,54164.52975131761,0.2248073208782546,0.3613861386138614
48140,"Wausau, WI",4,7,36780,"Oshkosh-Neenah, WI",4,3.7514172471952882,11580.0,92.929,74.442,74925.0,80626.06936478386,68307.04823702751,55845.92200086871,0.21430529948188135,0.32450331125827814
48140,"Wausau, WI",4,8,40420,"Rockford, IL",4,3.76375896695319,12276.0,92.154,70.076,68033.0,73825.33585085835,66247.96407049483,52926.78430618726,0.23770536809852624,0.29080118694362017
48140,"Wausau, WI",4,9,27100,"Jackson, MI",4,3.833216488341002,11820.0,91.779,67.092,66073.0,71991.41415792283,65764.28923560276,52885.526119857335,0.23273049433515275,0.34497816593886466
48140,"Wausau, WI",4,10,20740,"Eau Claire, WI",4,3.9496705324502748,12396.0,92.796,72.85,74595.0,80386.00801758695,65810.39035741365,52452.05594644766,0.23801879735332193,0.31715210355987056
48260,"Weirton-Steubenville, WV-OH",2,1,30620,"Lima, OH",2,3.266096269097574,11064.0,89.669,57.275,64038.0,71415.9854576275,64678.78328276013,52340.07090724574,0.22672824193499586,0.34545454545454546
48260,"Weirton-Steubenville, WV-OH",2,2,36980,"Owensboro, KY",2,3.560567594206705,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
48260,"Weirton-Steubenville, WV-OH",2,3,31900,"Mansfield, OH",2,3.563716972279664,9888.0,88.872,54.919,59509.0,66960.34746601855,62618.687943722405,51492.57398206969,0.20843290776580617,0.39565217391304347
48260,"Weirton-Steubenville, WV-OH",2,4,45460,"Terre Haute, IN",2,3.7360049971727753,10704.0,87.797,51.923,56594.0,64460.0612777202,64655.30505805231,52463.544519537325,0.22269635004934,0.3898916967509025
48260,"Weirton-Steubenville, WV-OH",2,5,48700,"Williamsport, PA",2,3.7976882992357757,10956.0,92.35,64.392,63917.0,69211.69463995668,61918.573443537956,50055.0109096993,0.22641284961979163,0.358974358974359
48260,"Weirton-Steubenville, WV-OH",2,6,11020,"Altoona, PA",2,3.8640291267549243,10620.0,89.507,54.978,62382.0,69695.1076452121,62179.822938593694,50314.82913922604,0.22773399270949926,0.35684647302904565
48260,"Weirton-Steubenville, WV-OH",2,7,49660,"Youngstown-Warren, OH",2,3.9196218197172508,9540.0,87.394,53.448,56713.0,64893.47094766231,63549.85505936163,52633.77386385622,0.20069441219467554,0.3277777777777778
48260,"Weirton-Steubenville, WV-OH",2,8,37140,"Paducah, KY-IL",2,3.9784481127774787,10488.0,86.084,48.794,64160.0,74531.8526090795,65233.921968954855,53050.47324445321,0.2219871318089273,0.36363636363636365
48260,"Weirton-Steubenville, WV-OH",2,9,44220,"Springfield, OH",2,4.009049950274377,10464.0,90.482,61.726,63132.0,69772.99352357375,62536.56525648136,50971.834149741895,0.21651752780453368,0.34782608695652173
48260,"Weirton-Steubenville, WV-OH",2,10,40580,"Rocky Mount, NC",2,4.080449701428176,11040.0,88.012,56.103,59636.0,67758.94196245966,63586.16470998596,51042.42067508163,0.23718808245067868,0.37398373983739835
48300,"Wenatchee-East Wenatchee, WA",5,1,34580,"Mount Vernon-Anacortes, WA",5,5.024347669728933,18432.0,102.443,108.165,89263.0,87134.30883515712,70483.64866543798,52491.204086501406,0.2974167363049318,0.4555984555984556
48300,"Wenatchee-East Wenatchee, WA",5,2,13380,"Bellingham, WA",5,5.212672657146416,18660.0,103.334,112.946,81784.0,79145.29583680104,68420.25426497441,50362.3062517358,0.3076581318562428,0.35135135135135137
48300,"Wenatchee-East Wenatchee, WA",5,3,47460,"Walla Walla, WA",5,5.382261157691518,14616.0,98.519,86.579,74202.0,75317.4514560643,66624.22063111367,51788.503662813135,0.2601921760862579,0.3057324840764331
48300,"Wenatchee-East Wenatchee, WA",5,4,49700,"Yuba City, CA",5,5.384484500766467,16632.0,104.233,108.279,78179.0,75004.07740350945,64324.98984646577,48368.430983149934,0.2964625706140576,0.3672566371681416
48300,"Wenatchee-East Wenatchee, WA",5,5,25500,"Harrisonburg, VA",2,5.394521444464136,14076.0,94.892,82.272,75065.0,79105.72018716014,62081.14373235451,47247.438045889896,0.2815344368859989,0.36329588014981273
48300,"Wenatchee-East Wenatchee, WA",5,6,31020,"Longview-Kelso, WA",5,5.576427621006692,14472.0,97.545,82.536,76531.0,78457.12235378542,71716.04350212347,56879.81406955389,0.24305237252199086,0.4029126213592233
48300,"Wenatchee-East Wenatchee, WA",5,7,44420,"Staunton-Stuarts Draft, VA",2,5.7097746602133554,12816.0,91.128,68.232,73544.0,80704.0646124133,64357.79601245547,50294.061485197104,0.2596089907875784,0.3611111111111111
48300,"Wenatchee-East Wenatchee, WA",5,8,33700,"Modesto, CA",5,5.983544489402026,19476.0,104.108,108.476,81468.0,78253.35228800861,67774.94121726394,49067.44515548194,0.3266800405031649,0.3374384236453202
48300,"Wenatchee-East Wenatchee, WA",5,9,39820,"Redding, CA",5,5.989435673589842,15804.0,100.684,89.366,72636.0,72142.544992253,67386.68598933466,51690.050972847435,0.2778129955394769,0.38095238095238093
48300,"Wenatchee-East Wenatchee, WA",5,10,32780,"Medford, OR",5,6.093282901567512,16296.0,101.433,97.658,73999.0,72953.57526643202,62144.5270666695,46078.74965695077,0.29616088827104076,0.35174418604651164
48540,"Wheeling, WV-OH",2,1,16220,"Casper, WY",2,4.9984752313147345,12192.0,93.829,74.189,72156.0,76901.59758709994,63041.17064020719,50047.32012490808,0.24683207557369424,0.4405940594059406
48540,"Wheeling, WV-OH",2,2,22140,"Farmington, NM",2,5.130215936533591,11472.0,87.707,56.552,55872.0,63703.01116216494,64504.34695771934,51424.433153804035,0.24074411044968866,0.39408866995073893
48540,"Wheeling, WV-OH",2,3,13220,"Beckley, WV",2,5.194269102471116,10272.0,88.369,52.246,52620.0,59545.768312417254,58070.21653718079,46446.230750309835,0.24252540860334448,0.44
48540,"Wheeling, WV-OH",2,4,48260,"Weirton-Steubenville, WV-OH",2,5.33639250436035,9420.0,89.024,52.383,58784.0,66031.63191948239,61784.71012197054,51203.293874666444,0.20762400003583392,0.40782122905027934
48540,"Wheeling, WV-OH",2,5,37140,"Paducah, KY-IL",2,5.406015943670019,10488.0,86.084,48.794,64160.0,74531.8526090795,65233.921968954855,53050.47324445321,0.2219871318089273,0.36363636363636365
48540,"Wheeling, WV-OH",2,6,45460,"Terre Haute, IN",2,5.460929338509493,10704.0,87.797,51.923,56594.0,64460.0612777202,64655.30505805231,52463.544519537325,0.22269635004934,0.3898916967509025
48540,"Wheeling, WV-OH",2,7,43340,"Shreveport-Bossier City, LA",2,5.65107707640384,12168.0,84.766,52.286,55925.0,65975.74499209588,63475.7282131115,49120.916142234026,0.2779671839710722,0.3884057971014493
48540,"Wheeling, WV-OH",2,8,37620,"Parkersburg-Vienna, WV",2,5.724415749196725,9816.0,87.066,45.884,57391.0,65916.66092389681,62371.27750280045,51097.07172787109,0.22727224291638012,0.43452380952380953
48540,"Wheeling, WV-OH",2,9,22520,"Florence-Muscle Shoals, AL",2,5.871006270502495,10236.0,84.817,47.677,61891.0,72970.04138321328,60980.613091131,48912.27773383236,0.2468446353120323,0.4383561643835616
48540,"Wheeling, WV-OH",2,10,36980,"Owensboro, KY",2,5.934194033600703,10884.0,88.61,55.698,68002.0,76743.03126058007,61968.56622802557,49685.52819620073,0.23782500534711193,0.36633663366336633
48620,"Wichita, KS",4,1,46140,"Tulsa, OK",4,3.285943647095312,12936.0,89.214,68.235,69359.0,77744.52440199968,65785.36914696037,51285.40277396959,0.2634387283725328,0.2770137524557957
48620,"Wichita, KS",4,2,19340,"Davenport-Moline-Rock Island, IA-IL",4,3.432229226813945,11292.0,89.079,68.346,72738.0,81655.60906610986,68382.6994289967,55706.31105463237,0.21823192377203676,0.26218097447795824
48620,"Wichita, KS",4,3,23060,"Fort Wayne, IN",4,3.7045264837565632,12036.0,92.572,72.277,71213.0,76927.14859784815,63424.868905130206,50423.097311127705,0.23763223462009603,0.3185840707964602
48620,"Wichita, KS",4,4,24860,"Greenville-Anderson-Greer, SC",4,3.7647364755433,13800.0,93.26,76.836,71240.0,76388.59103581385,64467.9390950032,49670.598327257125,0.27513359975790086,0.2655038759689923
48620,"Wichita, KS",4,5,24660,"Greensboro-High Point, NC",4,3.9091550509259316,13116.0,92.865,74.519,65565.0,70602.48748182846,64513.973821422944,50390.245829176136,0.2594799531728843,0.278
48620,"Wichita, KS",4,6,28940,"Knoxville, TN",4,3.9714898280344872,13740.0,92.569,82.783,72422.0,78235.69445494712,64160.4664692093,49317.48447739778,0.27624760022122646,0.29259259259259257
48620,"Wichita, KS",4,7,49180,"Winston-Salem, NC",4,3.9812158307443117,12192.0,92.043,71.377,65975.0,71678.45463533347,63979.902085542344,50733.91922970323,0.24631398755916462,0.2692307692307692
48620,"Wichita, KS",4,8,10420,"Akron, OH",4,4.076087782039821,12396.0,93.37,76.785,72371.0,77509.9068223198,65443.69046198477,52167.47754563048,0.23829894393732945,0.2775423728813559
48620,"Wichita, KS",4,9,12260,"Augusta-Richmond County, GA-SC",4,4.090552785171852,13440.0,91.903,70.603,69344.0,75453.46724263625,65140.91119212998,50516.79663656596,0.2768530164375221,0.271264367816092
48620,"Wichita, KS",4,10,30460,"Lexington-Fayette, KY",4,4.127590008162872,13656.0,92.889,77.093,71966.0,77475.26617791127,65679.17980959354,50977.761988322985,0.2637648845559352,0.2595078299776286
